0,100000,7.28,302.69,240.514038,240.4471,5.6755,-0.0236
1,97721.47,6.708,313.844,213.743317,213.5069,-10.0509,0.047
2,95494.86,6.708,311.541,215.32309,214.2018,21.9457,-0.1021
3,93318.98,7.211,300.167,240.236649,240.1776,5.3274,-0.0222
4,91192.68,6.403,312.258,205.058853,204.7075,11.9994,-0.0586
5,89114.82,7.071,323.711,218.437469,218.0572,12.883,-0.059
6,87084.31,7.071,320.938,220.325256,218.9299,24.757,-0.1126
7,85100.07,7.81,314.803,248.099533,244.0944,44.3992,-0.1799
8,83161.04,7.211,320.69,224.862167,222.6717,31.3101,-0.1397
9,81266.2,6.708,321.286,208.791977,207.7985,20.3439,-0.0976
10,79414.52,4.243,192.107,220.848083,205.6632,80.4769,-0.373
11,77605.03,4.472,195.602,228.634888,224.7778,41.8191,-0.1839
12,75836.78,4.123,197.588,208.671906,207.218,24.5895,-0.1181
13,74108.81,4.123,205.061,201.067291,193.8169,53.5077,-0.2694
14,72420.22,4,210.281,190.221878,187.2541,33.4705,-0.1769
15,70770.11,5.099,215.418,236.703293,235.535,23.4888,-0.0994
16,69157.59,5.099,221.07,230.651672,220.1669,68.751,-0.3027
17,67581.81,5.385,224.956,239.387955,234.957,45.8453,-0.1927
18,66041.94,5.831,224.288,259.976379,254.2491,54.269,-0.2103
19,64537.15,5,226.808,220.4505,215.5826,46.0713,-0.2105
20,63066.66,5,235.478,212.333832,211.9026,13.5257,-0.0637
21,61629.66,5,238.202,209.906235,204.4413,47.5855,-0.2287
22,60225.41,5.831,238.12,244.874786,238.9729,53.4382,-0.22
23,58853.16,5.385,243.2,221.429916,217.259,42.7755,-0.1944
24,57512.17,5.385,251.287,214.303619,202.5497,69.9976,-0.3327
25,56201.74,6.083,261.105,232.962021,225.2992,59.2584,6.026
26,54921.16,6.083,262.88,231.38916,218.3602,76.5491,5.946
27,53669.77,6,252.067,238.03154,229.469,63.2692,6.0141
28,52446.89,6.083,249.104,244.185272,232.8654,73.4856,-0.3057
29,51251.87,6.083,265.648,228.978073,218.5095,68.4437,-0.3035
30,50084.08,6.325,259.237,243.967773,232.7243,73.2099,-0.3048
31,48942.9,6.708,269.817,248.62088,239.8319,65.5211,-0.2667
32,47827.72,6.708,269.409,248.997391,236.4255,78.1196,-0.3191
33,46737.95,5.831,259.201,224.958954,208.5287,84.3938,-0.3846
34,45673.01,6.403,274.401,233.34903,218.3383,82.3417,-0.3606
35,44632.34,6.403,278.21,230.154053,207.2325,100.1279,-0.4501
36,43615.38,6.403,268.561,238.423477,230.8492,59.6187,-0.2527
37,42621.59,7.211,275.772,261.48819,246.9428,85.9961,-0.3351
38,41650.44,7.211,275.347,261.891418,242.1653,99.7151,-0.3906
39,40701.43,6.708,286.791,233.905762,219.5771,80.6089,-0.3518
40,39774.03,7.28,287,253.662369,243.9024,69.6864,-0.2783
41,38867.77,7.28,279.789,260.199799,244.1174,90.059,-0.3534
42,37982.15,7.28,282.434,257.763184,236.4327,102.6715,-0.4097
43,37116.72,7.071,273.359,258.673553,240.7494,94.6136,-0.3745
44,36271,7,286.84,244.038757,230.5626,79.9738,-0.3339
45,35444.56,7,273.907,255.561264,237.9207,93.3022,-0.3737
46,34636.94,7,288.461,242.666763,216.2,110.2031,-0.4714
47,33847.73,7.071,275.089,257.046478,236.2767,101.2237,-0.4048
48,33076.5,7.28,287.002,253.660828,236.6153,91.4168,-0.3687
49,32322.84,7.28,300.248,242.469696,221.4112,98.8364,-0.4199
50,31586.35,7.28,267.994,271.65155,237.8134,131.2986,-0.5045
51,30866.65,7.616,267.526,284.674469,259.606,116.8087,-0.4228
52,30163.34,6.708,277.029,242.148193,214.9977,111.4079,-0.4781
53,29476.06,7.211,235.41,306.320648,289.7976,99.2457,-0.3299
54,28804.44,7.211,278.167,259.236237,224.873,128.9789,-0.5208
55,28148.12,7.211,279.251,258.230316,228.7737,119.7728,-0.4823
56,27506.76,7.81,288.453,270.76355,248.062,108.5271,-0.4124
57,26880.01,7.81,285.575,273.492218,253.4548,102.7553,-0.3852
58,26267.54,7.071,279.159,253.298523,216.8613,130.8867,-0.543
59,25669.03,7.81,293.517,266.092285,237.4873,120.0204,-0.4679
60,25084.15,7.211,336.269,214.444321,191.0203,97.4557,-0.4718
61,24512.6,8.062,283.397,284.486084,239.1862,154.0204,-0.5721
62,23954.07,8.062,281.114,286.796875,235.3685,163.8722,-0.6082
63,23408.27,7.616,272.36,279.621521,251.0111,123.2138,-0.4563
64,22874.91,6.708,278.002,241.30072,194.475,142.8479,-0.6335
65,22353.7,7.616,269.551,282.535004,241.9555,145.8889,-0.5426
66,21844.36,7.28,271.647,267.999084,233.0876,132.2637,-0.5161
67,21346.63,7.28,265.113,274.603821,239.5959,134.168,-0.5105
68,20860.24,8.246,244.826,336.818634,288.2883,174.1742,-0.5435
69,20384.93,7.28,255.033,285.457214,229.8515,169.2752,-0.6348
70,19920.46,6.403,275.002,232.83934,182.3447,144.7915,-0.6711
71,19466.56,7.81,245,318.785706,244.8979,204.0816,-0.6947
72,19023.01,7.211,259.625,277.751007,241.2284,137.6753,-0.5186
73,18589.57,7.211,240.252,300.147522,241.8531,177.7516,-0.6338
74,18166,8.062,262.88,306.689453,236.3037,195.4968,-0.6912
75,17752.08,7.28,238.38,305.399414,275.407,131.9842,-0.4469
76,17347.59,7.616,268.002,284.168671,226.2444,171.9457,-0.6499
77,16952.32,7.28,224.129,324.81723,245.0532,213.2022,-0.716
78,16566.06,7.616,232.693,327.288544,228.6411,234.1816,-0.7974
79,16188.6,7.28,209.093,348.175232,274.9314,213.6322,-0.6606
80,15819.73,7.28,208.543,349.094696,238.9055,254.5413,-0.8171
81,15459.28,7.28,223.987,325.024353,219.8525,239.3861,-0.8279
82,15107.03,8.062,193.776,416.061432,337.4258,243.4153,-0.6249
83,14762.82,7,227.02,308.343109,234.9722,199.6585,-0.7043
84,14426.44,7.071,220.592,320.549042,257.4957,190.9126,-0.638
85,14097.73,8.062,225.499,357.528931,240.118,264.8968,-0.8344
86,13776.51,8,219.317,364.768616,266.1122,249.4803,-0.7532
87,13462.61,8.062,183.208,440.061462,354.5359,260.6882,-0.634
88,13155.86,8,214.441,373.062744,229.6401,294.0089,-0.9077
89,12856.1,7.071,184.567,383.116455,303.8309,233.3774,-0.655
90,12563.17,9.055,199.444,454.030975,317.7636,324.2999,-0.7956
91,12276.91,7.28,233.311,312.034637,233.1264,207.4071,-0.7271
92,11997.18,7.28,169.532,429.424683,296.7885,310.358,-0.8077
93,11723.82,8.246,211.993,388.985199,187.3568,340.8914,-1.0683
94,11456.69,8.062,199.161,404.811615,269.255,302.2816,-0.8431
95,11195.64,8.544,183.371,465.940277,337.5464,321.1896,-0.7606
96,10940.55,7.28,196.657,370.193176,278.9988,243.3159,-0.7172
97,10691.26,7.28,168.22,432.772888,348.7879,256.2018,-0.6335
98,10447.66,7.616,182.923,416.336578,297.9588,290.7863,-0.7732
99,10209.61,7.616,163.414,466.042847,328.0407,331.0366,-0.7899
100,9976.98,7.616,183.698,414.580902,195.8809,365.3875,-1.0787
101,9749.65,7.211,198.98,362.403534,291.9708,214.6844,-0.634
102,9527.5,8.602,172.256,499.393005,388.2448,314.1008,-0.6802
103,9310.41,8.062,173.003,466.018677,312.3956,345.8069,-0.8361
104,9098.27,7.616,172.409,441.726105,302.439,321.9512,-0.8166
105,8890.97,8.602,171.304,502.167755,354.7453,355.4268,-0.7864
106,8688.38,8.602,165.605,519.448547,357.7028,376.6636,-0.8112
107,8490.42,7.81,156.042,500.523376,362.6432,344.9834,-0.7604
108,8296.96,8.602,155.116,554.573364,339.5536,438.4689,-0.9119
109,8107.91,7.81,156.349,499.539551,381.264,322.7654,-0.7025
110,7923.17,8.602,147.054,584.975647,352.8323,466.5896,-0.9233
111,7742.64,8.485,118.207,717.829712,476.6336,536.7494,-0.8447
112,7566.22,8.485,121.758,696.897461,319.7302,619.2243,-1.0942
113,7393.82,7.81,179.978,433.956299,183.3786,393.307,-1.1345
114,7225.35,7.81,157.509,495.861389,244.6693,431.2951,-1.0548
115,7060.72,7.81,149.013,524.130615,330.1058,407.1155,-0.8895
116,6899.84,8.485,94.847,894.625977,840.3734,306.803,-0.35
117,6742.62,7.071,138.13,511.912598,345.912,377.3585,-0.8288
118,6588.99,7.81,142.127,549.527283,325.7426,442.5743,-0.9363
119,6438.86,7.81,108.046,722.86145,242.4191,681.0005,-1.2288
120,6292.15,8.485,124.036,684.09668,113.0973,674.6831,-1.4047
121,6148.78,7.81,145.003,538.625122,411.3954,347.6648,-0.7016
122,6008.68,7.81,125.028,624.680054,424.7697,458.0348,-0.8231
123,5871.77,8.602,83.487,1030.384888,987.0875,295.5524,-0.2909
124,5737.98,7.81,121.202,644.397827,407.7604,498.979,-0.8857
125,5607.24,7.81,157.08,497.216034,216.0168,447.8398,-1.1214
126,5479.47,8.602,87.476,983.395935,682.1747,708.3116,-0.8042
127,5354.62,7.211,109.385,659.242615,441.2871,489.7617,-0.8374
128,5232.61,7.211,113.159,637.252991,451.3862,449.8242,-0.7837
129,5113.39,7.211,100.17,719.887451,480.3667,536.1769,-0.8402
130,4996.88,7.81,147.122,530.867493,293.8323,442.1344,-0.9842
131,4883.02,7.211,126.436,570.33728,421.6189,384.0861,-0.7388
132,4771.76,8.062,171.187,470.961975,419.3824,214.2979,-0.4724
133,4663.03,8.944,118.929,752.071045,520.362,542.9864,-0.8067
134,4556.79,8.062,109.895,733.630066,518.3406,519.1687,-0.7862
135,4452.96,8.062,130.384,618.346924,288.2353,547.0588,-1.0859
136,4351.5,8.062,118.106,682.629639,606.4951,313.2841,-0.4768
137,4252.35,7.616,99.96,761.882141,556.4452,520.4163,-0.752
138,4155.46,7.616,161.012,472.99292,406.9431,-241.08,0.5348
139,4060.77,8.062,143.68,561.125183,-131.7574,545.437,-1.8078
140,3968.25,7.616,176.23,432.149719,190.2953,-387.9962,1.1148
141,3877.83,7.616,78.746,967.126221,730.5273,633.7688,-0.7146
142,3789.47,7.616,75.802,1004.687927,135.7466,995.4751,-1.4353
143,3703.13,8.544,183.663,465.200684,142.2981,442.9028,-1.2599
144,3618.75,7.616,102.078,746.070984,147.7926,731.286,-1.3714
145,3536.3,8.062,183.221,440.028717,-411.975,154.6022,3.5006
146,3455.72,8.544,110.476,773.379272,758.7054,149.9385,-0.1951
147,3376.98,9.487,210.162,451.406006,451.0052,19.0183,-0.0421
148,3300.04,7.616,282.899,269.204407,94.962,251.8992,-1.2103
149,3224.84,7.616,130.924,581.695801,324.9518,482.469,-0.9781
150,3151.36,7.616,87.144,873.934082,-297.6035,821.7012,-1.9183
151,3079.56,7.28,201.062,362.082489,191.2135,307.4754,-1.0144
152,3009.39,8.544,104.924,814.305664,693.9776,426.015,-0.5506
153,2940.82,8.544,113.053,755.751404,611.8456,443.6272,-0.6274
154,2873.81,8.544,70.605,1210.121094,976.9308,714.1423,-0.6312
155,2808.33,8.544,87.298,978.713196,961.816,181.0786,-0.1861
156,2744.34,7.616,232.071,328.165527,325.8629,-38.8065,0.1185
157,2681.81,7.28,119.883,607.266479,438.3523,420.2616,-0.7643
158,2620.71,8.246,303.872,271.37149,99.8505,252.3338,-1.194
159,2560.99,8.246,72.25,1141.350952,1011.4943,-528.7357,0.4817
160,2502.64,7.071,75.425,937.490845,936.8958,33.3977,-0.0356
161,2445.62,8.544,97.046,880.404114,602.0386,642.3869,-0.8178
162,2389.89,7.28,65.924,1104.315186,996.3185,476.3,-0.4459
163,2335.44,7.28,50.922,1429.672852,1164.6742,829.1553,-0.6187
164,2282.22,8.246,71.176,1158.568726,911.962,714.5676,-0.6646
165,2230.22,7.28,185.44,392.585693,2.3264,392.5788,-1.5649
166,2179.41,7.28,41.4,1758.460083,1406.0677,-1056.0094,0.6442
167,2129.75,8.246,73,1129.618042,514.1678,1005.8172,-1.0982
168,2081.22,8.062,164.076,491.372742,489.2091,46.0607,-0.0939
169,2033.8,7.28,35.228,2066.579102,2038.6785,338.4367,-0.1645
170,1987.46,7.28,163.835,444.355469,261.1579,359.5112,-0.9426
171,1942.17,7.071,157.207,449.793823,373.8772,-250.0607,0.5895
172,1897.92,7.616,60.828,1252.025391,794.5945,967.5676,-0.8832
173,1854.68,8.062,161.595,498.916992,489.7943,94.9719,-0.1915
174,1812.42,9.487,43.046,2203.857666,1440.9065,1667.5662,-0.8582
175,1771.12,8.246,27.019,3052.059814,-849.3146,2931.5071,4.4304
176,1730.77,8.246,108.06,763.112976,762.1821,37.6809,-0.0494
177,1691.33,7,51.4,1361.8573,821.3475,1086.2981,-0.9234
178,1652.79,9,86.977,1034.756226,975.5453,345.0099,-0.3399
179,1615.13,7.071,49.82,1419.332275,56.4062,1418.2111,-1.531
180,1578.33,8.246,218.002,378.262573,239.8737,292.4776,-0.8839
181,1542.37,8.246,199.902,412.511688,412.4021,9.5093,-0.0231
182,1507.23,8.246,168.122,490.489746,285.1584,399.08,-0.9504
183,1472.88,8.062,91.351,882.558472,503.2953,724.985,-0.964
184,1439.32,8.062,148,544.747131,533.2359,-111.3951,0.2059
185,1406.53,8.062,55.543,1451.540283,1251.2155,735.8185,-0.5316
186,1374.48,8.062,91.679,879.402771,829.2683,-292.6829,0.3393
187,1343.16,8.062,161.447,499.376221,477.2684,146.9404,-0.2987
188,1312.56,8,47.434,1686.547974,1386.6666,959.9999,-0.6055
189,1282.65,8.246,122.381,673.817078,363.2236,567.5369,-1.0015
190,1253.42,7.28,67.417,1079.868774,719.472,805.2805,-0.8416
191,1224.86,8.062,58.138,1386.750488,-76.9233,1384.6154,-1.6263
192,1196.96,7.071,140.207,504.330627,360.1587,353.037,-0.7754
193,1169.68,8,127.44,627.745483,492.5805,389.1386,-0.6686
194,1143.03,7.071,40,1767.766968,1750,250,-0.1419
195,1116.99,9.055,49.031,1846.884521,1838.6025,-174.709,0.0947
196,1091.54,9,183.848,489.535492,452.6628,-186.3906,0.3906
197,1066.66,9.055,218.021,415.345306,413.397,40.1826,-0.0969
198,1042.36,9.055,44.294,2044.360352,-1162.0795,1681.9573,4.1078
199,1018.61,9.055,112.432,805.408508,499.1694,632.0703,-0.9023
200,995.4,7.071,170.88,413.802948,376.7123,171.2329,-0.4266
201,972.72,8.246,157.867,522.351685,188.5884,487.1198,-1.2014
202,950.56,8.062,255.267,315.836853,311.0757,54.6339,-0.1739
203,928.9,6.325,102,620.054443,103.8062,611.3033,-1.4026
204,907.73,9,142.127,633.237732,632.6732,26.7326,-0.0422
205,887.05,8.062,173.462,464.785767,-403.1374,-231.3138,2.6207
206,866.84,7,123.037,568.936462,-13.8724,568.7673,4.688
207,847.09,9.055,65,1393.13623,-153.8462,1384.6155,-1.6815
208,827.79,8.544,144.201,592.505493,-24.5263,591.9976,-1.6122
209,808.92,6.083,121.758,499.578278,444.5194,-227.9933,0.4739
210,790.49,8,293.171,272.878662,269.9275,40.0237,-0.1472
211,772.48,8.062,86.954,927.186462,851.7393,-366.3537,0.4062
212,754.88,9.055,39,2321.893799,-2228.7969,650.8878,3.4257
213,737.68,8,142.524,561.310242,484.4189,-283.5623,0.5296
214,720.87,8,134.134,596.417358,595.8204,26.6785,-0.0447
215,704.45,8.062,96.4,836.33197,416.4425,725.277,-1.0496
216,688.4,8.062,35.805,2251.711182,-1973.4791,1084.2433,3.644
217,672.71,8.062,98.184,821.141846,-533.195,624.4814,4.0057
218,657.38,8.062,95.525,843.995728,46.0273,842.7397,-1.5162
219,642.4,8,70.178,1139.952759,1137.0558,81.2182,-0.0713
220,627.77,8,41.11,1946.01709,1467.4557,1278.1064,-0.7165
221,613.46,8.062,28.16,2862.991699,-655.7374,2786.8855,4.4813
222,599.48,8,45.177,1770.795776,823.1258,-1567.859,1.0873
223,585.82,8.062,80.212,1005.115906,735.1569,685.4213,-0.7504
224,572.48,8.062,39.319,2050.462891,2050.4526,-6.4682,0.0032
225,559.43,8.062,34,2371.252441,1937.7166,1366.7821,-0.6143
226,546.69,8.062,27.166,2967.758301,2967.48,40.6507,-0.0137
227,534.23,8,66.008,1211.982056,1211.843,-18.3613,0.0152
228,522.06,9.055,43.829,2066.061768,983.8627,1816.7623,-1.0745
229,510.16,8.062,51.313,1571.199097,1014.0524,-1200.1519,0.8692
230,498.54,9.055,23.431,3864.744385,3224.0435,-2131.1479,0.5841
231,487.18,8,98.899,808.906555,736.121,-335.3441,0.4275
232,476.08,8.062,103.465,779.22583,758.524,178.4213,-0.231
233,465.23,7.071,22.136,3194.382812,-571.4285,-3142.8572,1.7506
234,454.63,9,10.296,8741.572266,7641.5083,4245.2832,-0.5071
235,444.27,8.062,36.069,2235.208496,1737.1254,-1406.6102,0.6806
236,434.15,9,100.648,894.20636,808.4896,382.0335,-0.4414
237,424.26,7.071,144.848,488.170929,420.857,247.3667,-0.5314
238,414.59,7.071,24.187,2923.526855,2820.5129,769.2308,-0.2663
239,405.14,9.055,88.023,1028.755371,1024.7805,-90.3459,0.0879
240,395.91,40.012,83.487,4792.688965,4572.4531,-1436.1544,0.3043
241,386.89,40.05,199.462,2007.901978,-470.5294,1951.9919,4.4759
242,378.07,40.012,478.674,835.902466,664.2546,-507.4434,0.6524
243,369.46,10.817,27994.219,3.863889,-3.4911,-1.6559,-3.5845
244,361.04,18.439,18311.66,10.069589,9.0552,4.4046,-0.4527
245,352.82,27.586,28373.041,9.722691,-7.3183,6.401,-2.423
246,344.78,9.055,33496.223,2.703405,-2.7034,-0.0124,-3.1462
247,336.92,18.385,25133.643,7.314808,-6.9905,2.1539,-2.8427
248,329.24,33.734,30592.184,11.027084,0.2085,-11.0251,1.5519
249,321.74,17.464,18248.746,9.570109,-9.2955,-2.2761,-3.3817
250,314.41,18.385,26521.068,6.932141,-3.4191,6.0303,-2.0866
251,307.25,48.27,32038.465,15.066288,-10.7346,-10.5717,-3.9193
252,300.25,36.014,13136.259,27.415634,21.2629,-17.3062,0.6832
253,293.41,2,20386.979,0.981018,0.1654,-0.967,1.4013
254,286.72,47.424,21649.242,21.905443,-18.5976,-11.5749,-3.6983
255,280.19,52.811,18211.236,28.999123,24.8708,-14.9129,0.5401
256,273.8,39.925,17836.713,22.38357,9.2996,-20.3603,1.1423
257,267.56,11.314,33020.695,3.426248,-2.4963,-2.3469,-3.8962
258,261.47,47.802,19260.537,24.818453,22.6053,-10.2449,0.4255
259,255.51,83.815,22687.592,36.943218,20.3879,-30.808,0.9862
260,249.69,35.057,21717.004,16.142693,16.1311,-0.6113,0.0379
261,244,1.414,15433.564,0.916323,0.5184,0.7556,-0.9694
262,238.44,74.813,30476.256,24.547997,18.9815,15.5662,-0.6869
263,233.01,91.679,25846.986,35.469814,32.1518,14.9791,-0.436
264,227.7,113.071,17446.695,64.80928,-46.5181,-45.1255,-3.9118
265,222.51,30.871,34170.418,9.034335,2.2,-8.7624,1.3248
266,217.44,31.623,34369.387,9.200855,-2.0323,8.9736,-1.7935
267,212.48,103.368,15787.546,65.474564,62.6256,19.1038,-0.2961
268,207.64,139.714,35924.035,38.891506,-38.8022,-2.6338,-3.2094
269,202.91,117.273,29769.373,39.393906,-14.3467,-36.6886,-4.3396
270,198.29,58.189,22438.613,25.932684,-13.4037,-22.2001,-4.1692
271,193.77,2.828,32735.209,0.864032,0.6499,0.5694,-0.7194
272,189.36,22.804,25128.305,9.07483,7.446,-5.1874,0.6085
273,185.04,15.556,34948.172,4.451262,3.1376,-3.1574,0.7885
274,180.82,12.369,25670.875,4.818424,1.2072,4.6647,-1.3176
275,176.7,25.02,32065.328,7.802818,2.2771,7.4632,-1.2747
276,172.68,17.692,31555.617,5.606547,2.4653,-5.0355,1.1155
277,168.74,21.401,33025.113,6.4802,-3.7056,-5.3161,-4.1036
278,164.9,34.059,33402.531,10.196465,-9.7962,2.829,-2.8605
279,161.14,13.601,32709.873,4.158216,3.452,2.3183,-0.5914
280,157.47,9.434,31932.352,2.954365,2.6658,1.2736,-0.4457
281,153.88,44.045,31771.383,13.863239,-9.6711,9.9327,-2.3429
282,150.38,47.634,31833.977,14.963265,-13.314,-6.8291,-3.6155
283,146.95,5,29223.758,1.710937,-1.7023,0.1718,-3.041
284,143.6,36.892,26141.611,14.112265,-9.6572,-10.2905,-3.9587
285,140.33,54.589,35582.227,15.341754,3.3403,-14.9737,1.3513
286,137.13,36.401,31304.797,11.627787,-10.6799,-4.5985,-3.5482
287,134.01,4.123,24924.477,1.65424,-1.2486,-1.0851,-3.857
288,130.95,57.009,25512.662,22.345285,-18.158,13.023,-2.5194
289,127.97,71.028,33183.816,21.404459,-12.5115,-17.367,-4.0881
290,125.05,54.332,51285.133,10.594163,9.6332,-4.4088,0.4292
291,122.2,3.606,8118.181,4.441329,-3.0499,3.2286,-2.3277
292,119.42,60.166,50782.777,11.847803,-11.0915,-4.1653,-3.5008
293,116.7,61,35471.195,17.197052,14.21,9.6857,-0.5983
294,114.04,103.005,27139.725,37.953537,37.6466,-4.8173,0.1273
295,111.44,53.759,27936.559,19.243143,18.0972,-6.5413,0.3468
296,108.9,23.77,30342.77,7.833737,-5.7382,-5.333,-3.8904
297,106.42,102.201,27480.361,37.190479,37.0066,-3.6937,0.0995
298,104,150.572,36836.562,40.875755,-18.2985,36.5512,-2.0349
299,101.63,159.298,33499.391,47.552647,38.4142,28.0286,-0.6303
300,99.31,84.172,30721.91,27.398178,-15.6807,22.4672,-2.1801
301,97.05,10.198,31506.801,3.236774,3.2359,-0.0738,0.0228
302,94.84,32.985,33534.758,9.836017,9.7166,1.5279,-0.156
303,92.68,70.576,26350.846,26.783278,26.7678,0.9095,-0.034
304,90.56,54.203,34427.184,15.744338,7.8874,-13.6262,1.0461
305,88.5,7,35455.5,1.974306,1.9396,-0.3686,0.1878
306,86.48,61.62,35765.359,17.228905,-15.556,-7.4058,-3.5859
307,84.51,108.894,34914.715,31.188696,16.1891,-26.658,1.025
308,82.59,100.703,33453.594,30.102158,-26.8661,-13.5776,-3.6095
309,80.71,10.296,30963.688,3.325066,1.8312,2.7754,-0.9876
310,78.87,57.28,31160.652,18.38216,-14.0434,-11.8611,-3.8429
311,77.07,122.45,34473.402,35.520134,-28.6598,20.9833,-2.5096
312,75.31,134.004,29783.92,44.991974,-43.5432,11.3255,-2.8871
313,73.6,106.381,35602.18,29.880581,-29.8805,0.0447,-3.1401
314,71.92,23.087,29786.084,7.750865,2.2003,-7.432,1.283
315,70.28,13.454,31864.139,4.222184,-3.29,-2.6462,-3.819
316,68.68,23.087,33687.078,6.853308,6.207,-2.9053,0.4378
317,67.12,9.849,35959.922,2.738843,-2.1306,1.721,-2.4621
318,65.59,15.62,28529.359,5.475237,-4.5838,-2.9944,-3.7203
319,64.09,21.213,33863.203,6.264382,-6.1217,-1.3294,-3.3554
320,62.63,8,56075.504,1.426648,1.3364,-0.4994,0.3577
321,61.2,24.083,34316.578,7.017946,-4.8022,-5.1177,-3.9588
322,59.81,31.145,25968.801,11.99317,-3.7286,-11.3988,-4.3963
323,58.45,17,18832.986,9.026715,-9.0143,0.474,-3.0891
